 P I       9790.08   15 0    4            A180      3.
 FeII      9795.21   26 1 F  28
 P I       9796.79   15 0    2            A180     50.
 FeI       9800.335  26 0    1296         E262     20.
 FeI       9800.79   26 0 P  1292                      sol
 CrII      9806.20   24 1 F  17
 C I       9808.9     6 0 F  1
 FeI       9811.36   26 0    1285         F282      2.
 FeI       9820.24   26 0 P  106
 N I       9821.8     7 0    19           C160     10. :
 ZrI       9822.30   40 0    39           B282     20.
 FeI       9822.50   26 0 F  39
 C I       9823.4     6 0 F  1
 AsI       9826.69   33 0    3            A273    140. :
 FeI       9826.83   26 0 F  11
 TiI       9831.29   22 0 F  20
 TiI       9832.15   22 0    149          D282     25.
 AsI       9833.76   33 0    2            A273     80. :
 FeI       9834.04   26 0    1294         F282      3. n
 FeI       9839.38   26 0    1211         F282      1.
 SiI       9839.58   14 0    65           A186      2. w
 C I       9849.5     6 0 F  1
 CaII      9856.7    20 1 P  12
 FeI       9861.793  26 0    1296         E262     30.
 FeII      9862.21   26 1 F  40
 N I       9862.5     7 0    19           C160     60. :
 V I       9865.44   23 0    76           A264     10.
 CrII      9866.49   24 1 F  17
 FeI       9868.09   26 0    1292,1299    F282      3.
 ZrII      9870.08   40 1 F  8
 ClI       9875.95   17 0    11           A182     50.
 FeI       9878.18   26 0 P  1293                      sol
 TiI       9879.41   22 0    149          D282      3.
 FeI       9881.51   26 0 P  1209                   1.
 TiI       9884.29   22 0 F  20
 NiII      9885.74   28 1 F  1
 ZrII      9886.87   40 1 F  27
 SiI       9886.92   14 0    85           A186      2. w
 NiI       9887.18   28 0 F  6
 FeI       9889.082  26 0    1296         E262     40.
 SiI       9891.90   14 0    71           A186      5. w
 NiI       9898.90   28 0    243          A282     40.
 CrI       9900.87   24 0    80           A183     15.
 KrIII     9902.2    36 2 F  1
 LaII      9903.31   57 1 F  1
 P I       9903.74   15 0    4            A180      8.
 SiI       9913.16   14 0    65           A186      1. w
 FeI       9913.19   26 0 P  1292                      sol
 EuII      9916.30   63 1 F  1
 S VIII    9917.9    16 7 F  1
 FeI       9917.93   26 0    1317         F282      2.
 FeII      9918.01   26 1 F  51
 FeI       9920.46   26 0 P  1292                      sol
 AsI       9923.03   33 0    2            A273    150. :
 FeI       9924.35   26 0 P  737                       sol
 ZrIII     9926.0    40 2 F  5
 TiI       9927.35   22 0    149          D282     20.
 S I       9932.26   16 0    16           B129      8. :
 CaII      9933.3    20 1 P  12
 FeI       9937.10   26 0 P  1210                      sol
 ZrII      9937.20   40 1 F  27
 FeII      9937.27   26 1 F  51
 FeII      9941.20   26 1 F  51
 TiI       9941.33   22 0    193          D282      8.
 FeIII     9942.2    26 2 F  11
 FeI       9944.13   26 0    1285         F282      3. n
 ZrII      9947.19   40 1 F  14
 TiI       9948.98   22 0    193          D282      8.
 CrI       9949.06   24 0    226          A183     20.
 FeII      9949.32   26 1 F  48
 S I       9949.84   16 0 *  16           B129      8. :
 K I       9950.5    19 0    8            D259     20. N
 FeI       9950.70   26 0 P  1209                      sol
 FeI       9951.15   26 0 P  1346                      sol
 FeI       9953.45   26 0 P  1346                      sol
 CoVII     9953.5    27 6 F  5
 K I       9955.2    19 0    8            D259     10. N
 FeI       9955.85   26 0 P  1211                      sol
 NiII      9957.23   28 1 F  12
 FeII      9957.44   26 1 F  28
 S I       9958.90   16 0                 B129      8. :
 FeI       9959.18   26 0 P  998                       sol
 FeIII     9960.0    26 2 F  8
 NaI       9961.0    11 0 F  23           F
 FeI       9967.32   26 0 P  1293                      sol
 SiI       9967.46   14 0    64           A186      1.
 FeIII     9969.6    26 2 F  8
 FeI       9970.26   26 0 P  461                       sol
 TiII      9972.59   22 1 F  5
 FeI       9974.41   26 0 F  23
 P I       9976.65   15 0    2            A180      5.
 NiVIII    9977.1    28 7 F  5
 FeI       9977.52   26 0    1293         F282      1.
 FeI       9980.55   26 0    1295         F282      2. n
 TiI       9981.16   22 0                 D282      5.
 V II      9982.17   23 1 F  16
 FeI       9986.60   26 0 F  39
 MgI       9987.0    12 0    36           D261      2. n
 FeI       9987.88   26 0 P  59
 MgI       9993.7    12 0    36           D261      3. nl
 MnX       9997.3    25 9 F  1
 TiI       9997.94   22 0    149          D282     15.
 FeI       9998.31   26 0 F  11
 SiI      10001.35   14 0 P  64
 TiI      10003.02   22 0    193          D282     25.
 TiI      10011.72   22 0    193          D282     15.
 FeI      10012.15   26 0 P  1336                      sol
 FeII     10013.88   26 1 F  41
 SiI      10015.33   14 0    92           A186      1.
 FeI      10016.67   26 0 P  1293                      sol
 FeI      10019.77   26 0 P  1348                      sol
 SiI      10020.16   14 0    41           A186      1.
 TiII     10021.39   22 1 F  4
 FeI      10022.34   26 0 P  1345                      sol
 AsI      10023.98   33 0    2            A273    100. :
 SiI      10025.80   14 0 P  64
 FeI      10026.10   26 0 P  1211
 HeI      10027.73    2 0    81           E275     40.
 FeII     10028.62   26 1 F  28
 ZrII     10028.71   40 1 F  1
 HeI      10031.16    2 0    85           E275     15.
 FeI      10032.84   26 0 P  1348                      sol
 TiI      10034.45   22 0    95           D282     15.
 ZrIII    10034.9    40 2 F  5
 SrII     10036.658  38 1    2            A399    300.
 FeII     10036.79   26 1 F  40
 FeII     10038.79   26 1 F  48
 D        10046.64    1 0 A  2            A
 NiI      10048.60   28 0    242          A282     10.
 TiI      10048.78   22 0    95           D282     12.
 H        10049.38    1 0 A  8            A
 TeI      10051.55   52 0    1            A189     50.
 FeI      10055.97   26 0 F  11
 FeI      10057.64   26 0    1294         F282      3.
 TiI      10057.69   22 0    193          D282     25.
 FeI      10058.28   26 0 P  59                        sol
 TiI      10059.87   22 0    95           D282     12.
 NiI      10061.29   28 0    284          A282     10.
 FeI      10065.080  26 0    1247         E262     60.
 TiI      10066.47   22 0    193          D282      8.
 TiII     10066.92   22 1 F  5
 TiII     10066.98   22 1 F  5
 SiI      10067.84   14 0    64           A186      4. w
 FeI      10070.58   26 0 P  1345                      sol
 HeI      10072.10    2 0    80           E275      2.
 EuII     10074.84   63 1 F  1
 FeI      10075.00   26 0 F  39
 AlII     10076.29   13 1    6            A319      6.
 AlII     10077.32   13 1    6            A319      1.
 AlII     10077.53   13 1    6            A319      0.5
 CrI      10080.32   24 0    226          A183     15.
 FeI      10080.44   26 0 P  1293                      sol
 FeI      10081.40   26 0 P  106                       sol
 ZrII     10083.37   40 1 F  13
 P I      10084.22   15 0    4            A180     25.
 FeI      10084.42   26 0 P  1209                      sol
 ZrI      10084.70   40 0    39           B282     12.
 FeI      10086.27   26 0 P  399                       sol?
 TeI      10091.12   52 0    1            A189     25.
 ClI      10091.64   17 0    10           A182     40.
 CrVIII   10098.2    24 7 F  1                                184.   ?
 AlII     10107.19   13 1    6            A319      4.
 AlII     10108.01   13 1    6            A319      0.5
 AlII     10108.37   13 1    6            A319      0.2
 N I      10113.4     7 0    18           C160    900. :
 FeI      10113.86   26 0    264          F282      2.
 TiII     10116.66   22 1 F  4
 FeI      10117.81   26 0 P  1295                      sol
 TiI      10119.20   22 0    315          C185      3.
 CrII     10119.57   24 1 F  22
 ZrII     10120.75   40 1 F  24
 TiI      10120.90   22 0    193          C185     10.
 AlII     10122.50   13 1    6            A319      0.5
 HeII     10123.61    2 1 A  2            A
 TiII     10125.99   22 1 F  5
 ZrII     10128.19   40 1 F  27
 CrII     10136.59   24 1 F  10
 CrII     10137.00   24 1 F  10
 FeI      10137.06   26 0 P  1294                      sol
 CrII     10138.47   24 1 F  10
 HeI      10138.50    2 0    89           E275     10.
 FeI      10142.82   26 0    1294         F282      2.
 FeI      10143.59   26 0 P  979                       sol
 FeI      10145.00   26 0 P  621                       sol]?
 NiI      10145.37   28 0    243          A282     20.
 TiI      10145.48   22 0                 C185      8.
 FeI      10145.601  26 0    1247         E262     80.
 TiI      10147.09   22 0    315          C185      4.
 N I      10147.3     7 0    18           C160     40. :
 TiII     10148.57   22 1 F  4
 FeI      10149.09   26 0 P  1294                      sol
 SiI      10153.13   14 0 P  40
 FeI      10153.30   26 0 P  1348
 FeI      10155.18   26 0 P  59                        sol
 SiI      10155.88   14 0    64           A186      1.
 FeI      10156.50   26 0 P  1209                      sol
 TiII     10163.13   22 1 F  5
 N I      10164.5     7 0    18           C160     30. :
 FeI      10167.4    26 0    59           F282      1.
 TiI      10170.60   22 0    95           C185      3.
 FeI      10178.29   26 0 F  11
 TiI      10179.92   22 0    315          C185      3.
 CoII     10188.1    27 1 F  1
 TiI      10189.26   22 0    95           C185      3.
 FeI      10191.51   26 0 P  149                       sol?
 NiI      10193.25   28 0    213          A282    100.
 V I      10193.66   23 0    76           A264      5.
 FeI      10195.11   26 0    264          F282      2.
 FeI      10196.82   26 0 F  36
 CrI      10197.05   24 0    80           A183      3.
 TiII     10202.05   22 1 F  5
 V I      10203.45   23 0    76           A264     10.
 P I      10204.72   15 0    4            A180      2.
 XeIII    10206.5    54 2 F  1
 ZrII     10208.43   40 1 F  14
 NiII     10209.10   28 1 F  12
 CrII     10209.78   24 1 F  10
 CrII     10210.20   24 1 F  10
 CrII     10211.69   24 1 F  10
 CrII     10215.85   24 1 F  22
 FeI      10216.351  26 0    1247         E262    100.
 FeI      10218.36   26 0    461          F282      3.
 CrII     10223.27   24 1 F  22
 TiII     10223.27   22 1 F  5
 NiVIII   10225.3    28 7 F  6
 FeI      10229.79   26 0 F  11
 FeI      10235.17   26 0 F  36
 CoII     10245.4    27 1 F  1
 ZrII     10261.18   40 1 F  1
 SiI      10262.49   14 0 P  63
 FeI      10262.84   26 0 F  11
 FeI      10264.65   26 0 F  23
 FeI      10265.23   26 0 P  59                        sol
 CoII     10280.7    27 1 F  1
 FeI      10283.87   26 0 P  1346                      sol
 S II     10284.3    16 1 F  3
 SiI      10288.83   14 0    6            A186     25.
 V II     10291.94   23 1 F  15
 NiI      10295.05   28 0                 A282      5.
 CrII     10297.11   24 1 F  28
 TiI      10297.14   22 0 F  27
 CrII     10298.63   24 1 F  28
 CrII     10299.05   24 1 F  28
 CrII     10299.79   24 1 F  22
 TiII     10300.86   22 1 F  5
 NiI      10302.61   28 0    242          A282     50.
 CrII     10305.67   24 1 F  22
 CrII     10307.34   24 1 F  22
 FeI      10307.48   26 0 P  1208                      sol
 SeI      10307.60   34 0    2            A189      1.
 HeI      10311.18    2 0    74           C319     40.
 HeI      10311.37    2 0    74           C319     40.
 FeI      10311.88   26 0 P  106                       sol
 FeI      10314.96   26 0 F  38
 S II     10317.7    16 1 F  3
 FeI      10318.68   26 0 F  23
 NiI      10321.10   28 0    289          A282      5.
 FeII     10321.34   26 1 F  40
 SeI      10327.30   34 0    2            A189      3.
 SrII     10327.314  38 1    2            A399   1000.
 FeII     10327.56   26 1 F  28
 NiI      10330.23   28 0    224          A282     50.
 CrII     10331.43   24 1 F  10
 CrII     10331.86   24 1 F  10
 FeI      10332.33   26 0 P  858                       sol
 FeI      10333.24   26 0 P  1208                      sol
 CrII     10333.39   24 1 F  10
 S II     10336.0    16 1 F  3
 FeI      10340.77   26 0    59
 CaI      10343.85   20 0    43           C259    500.
 FeI      10348.16   26 0    1347         F282      4. n
 ZrII     10351.92   40 1 F  13
 FeI      10353.85   26 0 P  1346                   2. n
 ZrII     10355.58   40 1 F  1
 V II     10355.93   23 1 F  15
 TiI      10356.68   22 0 F  27
 FeI      10362.73   26 0 P  1345                      sol
 FeI      10364.13   26 0 P  1347                      sol
 CrII     10366.26   24 1 F  22
 S II     10369.7    16 1 F  3
 SiI      10371.23   14 0    6            A186     50.
 CrII     10372.30   24 1 F  22
 CrII     10373.30   24 1 F  21
 CrII     10373.98   24 1 F  22
 NiI      10378.62   28 0    224          A282    100.
 FeI      10379.01   26 0 P  59                        sol
 TiII     10379.73   22 1 F  5
 CrII     10380.40   24 1 F  21
 V II     10382.14   23 1 F  15
